proCodeId,proId,proCode,codeDesc,associatedWithProCode,minQty,maxQty,minSize,maxSize,chargePerUnit,billWithIntEM,billWithFUEM,leftRightSepration,billAlone,printByRows,splitInMultipleVisits,effectiveSince,effectiveTill,deleted,created_by,update_by,created_date,update_date,created_ip,update_ip,addOn,proName
474,294,CF036,"Rofilan Hylan Gel 	 TEMPORARY FILLER",,1,1,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Implant (Autologous)
475,294,CF037,"Sculptra 	 TEMPORARY FILLER",,1,1,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Implant (Autologous)
476,294,CF038,"Zyderm 1 	 TEMPORARY FILLER",,1,1,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Implant (Autologous)
477,294,CF039,"Zyderm 2 	 TEMPORARY FILLER",,1,1,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Implant (Autologous)
478,294,CF040,"Zyplast 	 TEMPORARY FILLER",,1,1,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Implant (Autologous)
479,295,CF041,"AlloDerm 	 HUMAN CADAVER-DERIVED IMPLANT",,1,20,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Human Cadaver-Derived Implant
480,295,CF042,"Apligraf 	 HUMAN CADAVER-DERIVED IMPLANT",,1,20,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Human Cadaver-Derived Implant
481,295,CF043,"Cymetra 	 HUMAN CADAVER-DERIVED IMPLANT",,1,20,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Human Cadaver-Derived Implant
482,295,CF044,"Dermaplant 	 HUMAN CADAVER-DERIVED IMPLANT",,1,20,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Human Cadaver-Derived Implant
483,295,CF045,"Fascian 	 HUMAN CADAVER-DERIVED IMPLANT",,1,20,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Human Cadaver-Derived Implant
484,295,CF046,"Surgisis 	 HUMAN CADAVER-DERIVED IMPLANT",,1,20,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Human Cadaver-Derived Implant
485,295,CF047,"Surgisis ES 	 HUMAN CADAVER-DERIVED IMPLANT",,1,20,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Human Cadaver-Derived Implant
486,296,CF048,"DermaCellagen 	 SEMI-PERMANENT BIO-CATALYST",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Semi-Permanet Bio-Catalyst Filler
487,296,CF049,"Isolagen 	 SEMI-PERMANENT BIO-CATALYST",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Semi-Permanet Bio-Catalyst Filler
488,296,CF050,"Kopolymer 4E 	 INJECTABLE MICRO-IMPLANT",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Semi-Permanet Bio-Catalyst Filler
489,296,CF051,"New-Fill 	 SEMI-PERMANENT BIO-CATALYST",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Semi-Permanet Bio-Catalyst Filler
490,296,CF052,"Reviderm Intra 	 SEMI-PERMANENT BIO-CATALYST",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Semi-Permanet Bio-Catalyst Filler
491,296,CF053,"Sculptra 	 SEMI-PERMANENT BIO-CATALYST",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Semi-Permanet Bio-Catalyst Filler
492,293,CF054,"ADATO SIL-ol 5000 	 INJECTABLE MICRO-IMPLANT",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Injectable Micro-Implant
493,293,CF055,"Amazingel 	 INJECTABLE MICRO-IMPLANT",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Injectable Micro-Implant
494,293,CF056,"Aquamid 	 INJECTABLE MICRO-IMPLANT",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Injectable Micro-Implant
495,293,CF057,"Argiform 	 INJECTABLE MICRO-IMPLANT",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Injectable Micro-Implant
496,293,CF058,"Artecoll 	 INJECTABLE MICRO-IMPLANT",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Injectable Micro-Implant
497,293,CF059,"Artefill 	 INJECTABLE MICRO-IMPLANT",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Injectable Micro-Implant
498,293,CF060,"Arteplast 	 INJECTABLE MICRO-IMPLANT",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Injectable Micro-Implant
499,293,CF061,"Bio-Alcamid 	 INJECTABLE MICRO-IMPLANT",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Injectable Micro-Implant
500,293,CF062,"Bioformacryl 	 INJECTABLE MICRO-IMPLANT",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Injectable Micro-Implant
501,293,CF063,"Bioplastique 	 INJECTABLE MICRO-IMPLANT",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Injectable Micro-Implant
502,293,CF064,"Biopolimero 	 INJECTABLE MICRO-IMPLANT",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Injectable Micro-Implant
503,293,CF065,"Biopolymere 	 INJECTABLE MICRO-IMPLANT",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Injectable Micro-Implant
504,293,CF066,"DermaDeep 	 INJECTABLE MICRO-IMPLANT",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Injectable Micro-Implant
505,293,CF067,"Dermagen 	 INJECTABLE MICRO-IMPLANT",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Injectable Micro-Implant
506,293,CF068,"DermaLive 	 INJECTABLE MICRO-IMPLANT",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Injectable Micro-Implant
507,293,CF069,"Evolution 	 INJECTABLE MICRO-IMPLANT",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Injectable Micro-Implant
508,293,CF070,"Formacryl 	 INJECTABLE MICRO-IMPLANT",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Injectable Micro-Implant
509,293,CF071,"Kopolymer 4E 	 INJECTABLE MICRO-IMPLANT",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Injectable Micro-Implant
510,293,CF072,"Metacrill 	 INJECTABLE MICRO-IMPLANT",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Injectable Micro-Implant
511,293,CF073,"Metrex 	 INJECTABLE MICRO-IMPLANT",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Injectable Micro-Implant
512,293,CF074,"Outline 	 INJECTABLE MICRO-IMPLANT",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Injectable Micro-Implant
513,293,CF075,"Procell 	 INJECTABLE MICRO-IMPLANT",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Injectable Micro-Implant
514,293,CF076,"Profill 	 INJECTABLE MICRO-IMPLANT",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Injectable Micro-Implant
515,293,CF077,"Radiessen FN 	 INJECTABLE MICRO-IMPLANT",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Injectable Micro-Implant
516,293,CF078,"Rhegocoll 	 INJECTABLE MICRO-IMPLANT",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Injectable Micro-Implant
517,293,CF079,"Silicex 	 INJECTABLE MICRO-IMPLANT",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Injectable Micro-Implant
518,293,CF080,"SILIKON 1000 	 INJECTABLE MICRO-IMPLANT",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Injectable Micro-Implant
519,288,CF081,"AcHyal 	 TEMPORARY FILLER",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Filler
520,288,CF082,"CosmetalLife 	 TEMPORARY FILLER",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Filler
521,288,CF083,"CosmoDerm 1 	 TEMPORARY FILLER",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Filler
522,288,CF084,"CosmoDerm 2 	 TEMPORARY FILLER",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Filler
523,288,CF085,"CosmoPlast 	 TEMPORARY FILLER",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Filler
524,288,CF086,"CosmoPlast 	 TEMPORARY FILLER",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Filler
525,288,CF087,"DermiCol 	 TEMPORARY FILLER",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Filler
526,288,CF088,"Evolence 	 TEMPORARY FILLER",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Filler
527,288,CF089,"Fibrel Procine Collagen 	 TEMPORARY FILLER",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Filler
528,288,CF089,"Fibroquel 	 TEMPORARY FILLER",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Filler
529,288,CF090,"Hyacell 	 TEMPORARY FILLER",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Filler
530,288,CF091,"Hyal 2000 	 TEMPORARY FILLER",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Filler
531,288,CF092,"Hydrafill 	 TEMPORARY FILLER",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Filler
532,288,CF093,"Hydrafill SoftLine 	 TEMPORARY FILLER",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Filler
533,288,CF094,"Hylaform 	 TEMPORARY FILLER",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Filler
534,288,CF095,"Hylaform Plus 	 TEMPORARY FILLER",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Filler
535,288,CF096,"Hylan Dex 	 TEMPORARY FILLER",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Filler
536,288,CF097,"Hylan SeS 	 TEMPORARY FILLER",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Filler
537,288,CF098,"Hyruan 	 TEMPORARY FILLER",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Filler
538,288,CF099,"Juvederm 24 	 TEMPORARY FILLER",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Filler
539,288,CF100,"Juvederm 30 	 TEMPORARY FILLER",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Filler
540,288,CF101,"Juvedrm 18 	 TEMPORARY FILLER",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Filler
541,288,CF102,"Koken Atelocollagen 	 TEMPORARY FILLER",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Filler
542,288,CF103,"MacDermol R 	 TEMPORARY FILLER",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Filler
543,288,CF104,"MacDermol S 	 TEMPORARY FILLER",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Filler
544,288,CF105,"Matridex 	 TEMPORARY FILLER",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Filler
545,288,CF106,"Matridur 	 TEMPORARY FILLER",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Filler
546,288,CF107,"MatriGel 	 TEMPORARY FILLER",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Filler
547,288,CF108,"Perlane 	 TEMPORARY FILLER",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Filler
548,288,CF109,"Poly-lactic Acid 	 TEMPORARY FILLER",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Filler
549,288,CF110,"Radiesse 	 TEMPORARY FILLER",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Filler
550,288,CF111,"Resoplast 	 TEMPORARY FILLER",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Filler
551,288,CF112,"Restylane 	 TEMPORARY FILLER",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Filler
552,288,CF113,"Restylane Fine Line 	 TEMPORARY FILLER",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Filler
553,288,CF114,"Rhegecoll 	 TEMPORARY FILLER",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Filler
554,288,CF115,"Rofilan Hylan Gel 	 TEMPORARY FILLER",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Filler
555,288,CF116,"Sculptra 	 TEMPORARY FILLER",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Filler
556,288,CF117,"Zyderm 1 	 TEMPORARY FILLER",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Filler
557,288,CF118,"Zyderm 2 	 TEMPORARY FILLER",,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Filler
